id,add,statue
86551,"150 Dyers Pass Road, Cashmere, Christchurch:",Request time out
86553,"708 Hills Road, Marshland, Christchurch:",Request time out
86554,"83 Glenfield Crescent, Mairehau, Christchurch:",Request time out
86555,"209 Westminster Street, Mairehau, Christchurch:",Request time out
86556,"259 Innes Road, Mairehau, Christchurch:",Request time out
86558,"27 Ethne Street, Mairehau, Christchurch:",Request time out
86559,"370 Innes Road, Mairehau, Christchurch:",Request time out
86573,"268 Madras Street, Christchurch Central, Christchurch:",Request time out
86575,"190 St Asaph Street, Christchurch Central, Christchurch:",Request time out
86576,"34 Allen Street, Christchurch Central, Christchurch:",Request time out
86577,"66 Gasson Street, Sydenham, Christchurch:",Request time out
86579,"70 Kingsley Street, Sydenham, Christchurch:",Request time out
86581,"24 Cameron Street, Sydenham, Christchurch:",Request time out
86582,"64 Sandwich Road, Beckenham, Christchurch:",Request time out
86583,"102 Malcolm Avenue, Beckenham, Christchurch:",Request time out
86584,"16 Centaurus Road, Cashmere, Christchurch:",Request time out
86585,"18 Landsdowne Terrace, Cashmere, Christchurch:",Request time out
86587,"8 Rossmore Terrace, Cashmere, Christchurch:",Request time out
86588,"12 Dalefield Drive, Cashmere, Christchurch:",Request time out
86590,"12 Manuka Street, Mairehau, Christchurch:",Request time out
86591,"27 Carrick Street, Mairehau, Christchurch:",Request time out
86592,"29 Riselaw Street, Mairehau, Christchurch:",Request time out
86593,"33 Hendon Street, Edgeware, Christchurch:",Request time out
86594,"40 Hendon Street, Edgeware, Christchurch:",Request time out
86595,"96 Slater Street, Richmond, Christchurch:",Request time out
86608,"21 Domett Street, Waltham, Christchurch:",Request time out
86614,"15 Conifer Place, Huntsbury, Christchurch:",Request time out
86624,"8 Woodlau Rise, Huntsbury, Christchurch:",Request time out
86635,"11 Aldersley Street, Richmond, Christchurch:",Request time out
86637,"32 Stapletons Road, Richmond, Christchurch:",Request time out
86647,"34 Hillsborough Terrace, Hillsborough, Christchurch:",Request time out
86650,"19 Ridgewood Place, Shirley, Christchurch:",Request time out
86651,"82 Joy Street, Shirley, Christchurch:",Request time out
86652,"43 Banks Avenue, Dallington, Christchurch:",Request time out
86653,"7 Johanna Lane, Dallington, Christchurch:",Request time out
86656,"25 Marlborough Street, Phillipstown, Christchurch:",Request time out
86666,"72 Sullivan Avenue, Woolston, Christchurch:",Request time out
86670,"89 Grange Street, Hillsborough, Christchurch:",Request time out
86673,"12 John Morel Place, Parklands, Christchurch:",Request time out
86679,"40 Lake Terrace Road, Burwood, Christchurch:",Request time out
86683,"12 Braemar Place, Avonside, Christchurch:",Request time out
86696,"41 Barton Street, Woolston, Christchurch:",Request time out
86700,"14 Robin Street, Burwood, Christchurch:",Request time out
86713,"36 Te Rama Place, Wainoni, Christchurch:",Request time out
86716,"33 Kuaka Crescent, Bromley, Christchurch:",Request time out
86719,"17 Charon Street, Brooklands, Christchurch:",Request time out
86727,"130 Bower Avenue, New Brighton, Christchurch:",Request time out
86729,"17 Esk Place, Aranui, Christchurch:",Request time out
86731,"47 Carisbrooke Street, Aranui, Christchurch:",Request time out
86747,"32 Waitaki Street, Bexley, Christchurch:",Request time out
86752,"111 Mowbray Street, Waltham, Christchurch:",Request time out
86779,"14 Rossall Street, Merivale, Christchurch:",Request time out
86785,"65 Becmead Drive, Harewood, Christchurch:",Request time out
86786,"65 Bevington Street, Avonhead, Christchurch:",Request time out
86787,"20 Caroline Way, Northwood, Christchurch:",Request time out
86788,"126 William Brittan Avenue, Halswell, Christchurch:",Request time out
86810,"141 Burwood Road, Burwood, Christchurch:",Request time out
86818,"23 Bethel Crescent, Bishopdale, Christchurch:",Request time out
86823,"14 Streamside Court, Woolston, Christchurch:",Request time out
86828,"46 St Albans Street, St Albans, Christchurch:",Request time out
86842,"16 Mary McLean Place, Hillsborough, Christchurch:",Request time out
86844,"6 Braeburn Drive, Hornby, Christchurch:",Request time out
86848,"16 Marwick Place, Redwood, Christchurch:",Request time out
86852,"10 Kilkivan Lane, Broomfield, Christchurch:",Request time out
86857,"107 Hasketts Road, Templeton, Christchurch:",Request time out
86858,"36 Marshs Road, Templeton, Christchurch:",Request time out
86863,"11 Kathleen Crescent, Hornby, Christchurch:",Request time out
86871,"39 Arcon Drive, Broomfield, Christchurch:",Request time out
86880,"1 Chappie Place, Hornby, Christchurch:",Request time out
86884,"32 Kinross Street, Hei Hei, Christchurch:",Request time out
86887,"31A Dickson Crescent, Hornby, Christchurch:",Request time out
86893,"11 Marshwood Place, Sockburn, Christchurch:",Request time out
86895,"10 Constable Place, Halswell, Christchurch:",Request time out
86896,"17 The Stables, Halswell, Christchurch:",Request time out
86898,"17 Hawthornden Road, Avonhead, Christchurch:",Request time out
86908,"43 Gladson Avenue, Sockburn, Christchurch:",Request time out
86921,"302 Memorial Avenue, Burnside, Christchurch:",Request time out
86922,"35 Banbury Street, Burnside, Christchurch:",Request time out
86925,"16 Longmuir Street, Ilam, Christchurch:",Request time out
86926,"258 Memorial Avenue, Burnside, Christchurch:",Request time out
86928,"281 Waimairi Road, Ilam, Christchurch:",Request time out
86937,"88 Maidstone Road, Ilam, Christchurch:",Request time out
86955,"28 Gregan Crescent, Burnside, Christchurch:",Request time out
86964,"14 Joyce Crescent, Ilam, Christchurch:",Request time out
86966,"299 Riccarton Road, Upper Riccarton, Christchurch:",Request time out
86975,"307 Sawyers Arms Road, Bishopdale, Christchurch:",Request time out
86976,"346 Greers Road, Bishopdale, Christchurch:",Request time out
86977,"41 Eastling Street, Bishopdale, Christchurch:",Request time out
86980,"21 Brent Place, Papanui, Christchurch:",Request time out
86981,"94 Mooray Avenue, Bishopdale, Christchurch:",Request time out
86982,"197 Clyde Road, Burnside, Christchurch:",Request time out
86991,"10 Paeroa Street, Riccarton, Christchurch:",Request time out
87008,"10 Argo Place, Casebrook, Christchurch:",Request time out
87016,"176 Langdons Road, Northcote, Christchurch:",Request time out
87017,"7 Harris Crescent, Papanui, Christchurch:",Request time out
87036,"20 Highcrest Heights, Westmorland, Christchurch:",Request time out
87050,"101 Hawthorne Street, Strowan, Christchurch:",Request time out
87052,"21 Walnut Avenue, Strowan, Christchurch:",Request time out
87054,"30 Grants Road, Papanui, Christchurch:",Request time out
87076,"67 Rahera Street, Spreydon, Christchurch:",Request time out
87080,"32 Waipara Street, Cracroft, Christchurch:",Request time out
87081,"39 Waiau Street, Cracroft, Christchurch:",Request time out
87087,"11 Tisch Place, Belfast, Christchurch:",Request time out
87090,"5 Cherrywood Place, Redwood, Christchurch:",Request time out
87091,"17 Mottram Street, Redwood, Christchurch:",Request time out
87092,"314 Main North Road, Redwood, Christchurch:",Request time out
87098,"11 Winters Road, Redwood, Christchurch:",Request time out
87101,"28 Mays Road, St Albans, Christchurch:",Request time out
87110,"10 Riccarton Avenue, Christchurch Central, Christchurch:",Request time out
87112,"15 Waller Terrace, Christchurch Central, Christchurch:",Request time out
87113,"34 Harman Street, Addington, Christchurch:",Request time out
87116,"25 Cheviot Street, Spreydon, Christchurch:",Request time out
87118,"22 Strauss Place, Somerfield, Christchurch:",Request time out
87120,"34 Mountfort Street, Spreydon, Christchurch:",Request time out
87128,"171 Weston Road, St Albans, Christchurch:",Request time out
87129,"79 Malvern Street, St Albans, Christchurch:",Request time out
87130,"122 Knowles Street, St Albans, Christchurch:",Request time out
87131,"58 Hawkesbury Avenue, St Albans, Christchurch:",Request time out
87146,"1/117 Somerfield Street, Somerfield, Christchurch:",Request time out
87147,"100A Studholme Street, Somerfield, Christchurch:",Request time out
87148,"121A Somerfield Street, Somerfield, Christchurch:",Request time out
87149,"12 Young Street, Somerfield, Christchurch:",Request time out
87152,"90 Selwyn Street, Somerfield, Christchurch:",Request time out
87154,"1 Woodbridge Road, Cashmere, Christchurch:",Request time out
87156,"27 Kidson Terrace, Cashmere, Christchurch:",Request time out
87157,"2 Overdale Drive, Cashmere, Christchurch:",Request time out
87158,"11A Gwynfa Avenue, Cashmere, Christchurch:",Request time out
87159,"5 Barrington Street, Somerfield, Christchurch:",Request time out
87164,"7 Heather Place, Mairehau, Christchurch:",Request time out
87174,"115 Sherborne Street, St Albans, Christchurch:",Request time out
87176,"10 New Regent Street, Christchurch Central, Christchurch:",Request time out
87177,"143 Peterborough Street, Christchurch Central, Christchurch:",Request time out
87182,"15 Drummond Street, Sydenham, Christchurch:",Request time out
87183,"1 Roxburgh Street, Sydenham, Christchurch:",Request time out
87184,"2 Drummond Street, Sydenham, Christchurch:",Request time out
87185,"30 Walton Street, Sydenham, Christchurch:",Request time out
87186,"352 Colombo Street, Sydenham, Christchurch:",Request time out
87189,"93 Southampton Street, Sydenham, Christchurch:",Request time out
87191,"18 Wembley Street, Sydenham, Christchurch:",Request time out
87195,"55 Colombo Street, Cashmere, Christchurch:",Request time out
87196,"7 Seddon Street, Sydenham, Christchurch:",Request time out
87197,"12 Malcolm Avenue, Cashmere, Christchurch:",Request time out
87198,"185A Waimea Terrace, Beckenham, Christchurch:",Request time out
87202,"3 Derrynane Lane, Cashmere, Christchurch:",Request time out
87207,"6 Marlin Place, Mairehau, Christchurch:",Request time out
87215,"10 Perth Street, Richmond, Christchurch:",Request time out
87218,"466 Oxford Terrace, Christchurch Central, Christchurch:",Request time out
87219,"28 Lismore Street, Waltham, Christchurch:",Request time out
87220,"365 Tuam Street, Phillipstown, Christchurch:",Request time out
87221,"369 St Asaph Street, Christchurch Central, Christchurch:",Request time out
87222,"1/108 Riverlaw Terrace, Saint Martins, Christchurch:",Request time out
87223,"63 Gibbon Street, Sydenham, Christchurch:",Request time out
87224,"128 Centaurus Road, Huntsbury, Christchurch:",Request time out
87227,"145 Wilsons Road South, Saint Martins, Christchurch:",Request time out
87228,"206 Centaurus Road, Saint Martins, Christchurch:",Request time out
87229,"27 Croydon Street, Sydenham, Christchurch:",Request time out
87230,"6 Burnbrae Street, Saint Martins, Christchurch:",Request time out
87231,"82 Sandwich Road, Beckenham, Christchurch:",Request time out
87232,"90 Martin Avenue, Beckenham, Christchurch:",Request time out
87233,"102 Huntsbury Avenue, Huntsbury, Christchurch:",Request time out
87234,"1 Brickworks Lane, Huntsbury, Christchurch:",Request time out
87235,"3 Austin Kirk Lane, Huntsbury, Christchurch:",Request time out
87236,"4 Great Gables Lane, Huntsbury, Christchurch:",Request time out
87246,"166 Marshland Road, Shirley, Christchurch:",Request time out
87259,"13 Whittington Avenue, Woolston, Christchurch:",Request time out
87263,"32 Wades Avenue, Saint Martins, Christchurch:",Request time out
87264,"90 Aynsley Terrace, Hillsborough, Christchurch:",Request time out
87267,"85 Hillsborough Terrace, Hillsborough, Christchurch:",Request time out
87276,"10 Coopers Road, Dallington, Christchurch:",Request time out
87280,"60 Coopers Road, Dallington, Christchurch:",Request time out
87292,"17 Hart Street, Woolston, Christchurch:",Request time out
87296,"166 MacKenzie Avenue, Woolston, Christchurch:",Request time out
87297,"39 Marshall Street, Woolston, Christchurch:",Request time out
87306,"20 Kirner Street, Burwood, Christchurch:",Request time out
87310,"235 Queensbury Street, Burwood, Christchurch:",Request time out
87313,"5 Jean Batten Place, Burwood, Christchurch:",Request time out
87314,"1030 Avonside Drive, Avondale, Christchurch:",Request time out
87315,"6 Lovelock Street, Dallington, Christchurch:",Request time out
87316,"121 Locksley Avenue, Dallington, Christchurch:",Request time out
87317,"125 Kerrs Road, Avonside, Christchurch:",Request time out
87318,"18 Carnarvon Street, Linwood, Christchurch:",Request time out
87324,"17 Frensham Crescent, Woolston, Christchurch:",Request time out
87343,"23 Istana Place, Burwood, Christchurch:",Request time out
87349,"50 Waratah Street, Avondale, Christchurch:",Request time out
87353,"58 Wainoni Road, Wainoni, Christchurch:",Request time out
87358,"39 Brooker Avenue, Burwood, Christchurch:",Request time out
87367,"22 Caithness Street, New Brighton, Christchurch:",Request time out
87371,"11 Warblington Street, Aranui, Christchurch:",Request time out
87373,"34 Meon Street, Aranui, Christchurch:",Request time out
87377,"5 Te Awakura Terrace, Mount Pleasant, Christchurch:",Request time out
87378,"9 Cannon Hill Crescent, Mount Pleasant, Christchurch:",Request time out
87379,"45 Aston Drive, Waimairi Beach, Christchurch:",Request time out
87380,"5 Cordyline Place, Waimairi Beach, Christchurch:",Request time out
87381,"8 Orlando Crescent, Waimairi Beach, Christchurch:",Request time out
87382,"103 Effingham Street, North New Brighton, Christchurch:",Request time out
87383,"14 Leda Place, North New Brighton, Christchurch:",Request time out
87384,"17 Royalist Avenue, North New Brighton, Christchurch:",Request time out
87385,"3 Surfers Place, North New Brighton, Christchurch:",Request time out
87386,"176 Seaview Road, New Brighton, Christchurch:",Request time out
